instr,TP,LT,ports
cmovnzq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnz-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnz-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnzl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnz-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnzq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovns-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovns-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnsl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovns-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnsq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovns-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovns-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnsl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovns-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnsq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovno-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovno-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnol-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovno-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnoq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovno-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovno-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnol-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovno-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnoq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnl-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnl-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnlq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnl-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnl-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnlq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnb-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnb-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnb-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnb-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnb-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnb-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovo-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovo-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovol-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovo-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovoq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovo-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovo-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovol-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovo-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovoq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
bt-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
bt-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
bt-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
bt-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
bt-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
btl-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
bt-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
btq-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
bt-mem,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
bt-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
btl-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
bt-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
btq-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
bt-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
bt-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
btl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
bt-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
btq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pop-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
pop-r64,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
popq-r64,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
jrcxz-LBL,1.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333)"
shld-mem_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-mem_r32_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shldl-mem_r32_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-mem_r64_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shldq-mem_r64_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shld-r32_r32_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shldl-r32_r32_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shld-r64_r64_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shldq-r64_r64_imd,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shld-mem_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shldb-mem_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-mem_r32_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-mem_r64_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
shld-r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shldb-r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shld-r32_r32_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shld-r64_r64_r8,1.3333333333333333,None,"(0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
invlpg-mem,17.333333333333332,None,"(9.333333333333334,0.0,12.333333333333334,1.0,4.0,4.0,17.333333333333332)"
sahf-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
cmovz-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovz-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovzl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovz-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovzq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovz-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovz-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovzl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovz-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovzq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovp-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovp-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovpl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovp-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovpq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovp-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovp-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovpl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovp-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovpq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovs-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovs-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovsl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovs-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovsq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovs-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovs-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovsl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovs-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovsq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovl-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovl-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovlq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovl-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovl-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovlq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovb-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovb-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovbl-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovb-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovbq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovb-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovb-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovbl-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovb-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovbq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
lmsw-mem,9.666666666666666,None,"(4.666666666666667,0.0,5.666666666666667,2.0,1.0,1.0,9.666666666666666)"
lmsw-,8.833333333333334,None,"(4.833333333333334,0.0,3.3333333333333335,0.0,1.0,1.0,8.833333333333334)"
lock bts-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock bts-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock bts-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock bts-mem,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock bts-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btsl-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock bts-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btsq-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xorb-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xorl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xor-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock xorq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
orb-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orb-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
orl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
orq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
or-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orl-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orq-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
orb-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
or-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
or-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
orl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
or-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
orq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
or-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
or-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
orq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
repe cmpsb-,2.0,None,"(1.0,0.0,1.0,2.0,0.0,0.0,1.0)"
clts-,3.5,None,"(1.5,0.0,2.0,0.0,0.0,0.0,3.5)"
movzx-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzx-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzxl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzx-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzxq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzx-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzxb-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzx-r32_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzx-r64_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzx-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzxl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzx-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzxq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movzx-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzxl-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzx-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movzxq-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
