instr,TP,LT,ports
vpandn-ymm_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vphaddd-ymm_ymm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
vphaddd-ymm_ymm_ymm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vpmuldq-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmuldq-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpunpckhdq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhdq-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxbd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxbd-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxbw-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxbw-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxbq-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxbq-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpaddsw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddsw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpalignr-ymm_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpalignr-ymm_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpaddsb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddsb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpackuswb-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpackuswb-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhqdq-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsignw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsignw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpsignb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsignb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpaddusw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddusw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpunpcklwd-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpcklwd-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpaddusb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddusb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpsignd-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsignd-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpbroadcastd-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpbroadcastd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastd-ymm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpbroadcastd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastb-xmm_mem,1.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,1.3333333333333333,0.0,0.0)"
vpbroadcastb-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastb-ymm_mem,1.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,1.3333333333333333,0.0,0.0)"
vpbroadcastb-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmulhw-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmulhw-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpbroadcastw-xmm_mem,1.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,1.3333333333333333,0.0,0.0)"
vpbroadcastw-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastw-ymm_mem,1.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,1.3333333333333333,0.0,0.0)"
vpbroadcastw-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmaddubsw-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmaddubsw-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpsravd-xmm_xmm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpsravd-xmm_xmm_xmm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsravd-ymm_ymm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpsravd-ymm_ymm_ymm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpabsw-ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpabsw-ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vphaddsw-ymm_ymm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
vphaddsw-ymm_ymm_ymm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vpsubusb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubusb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vmpsadbw-ymm_ymm_mem_imd,2.0,None,"(1.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
vmpsadbw-ymm_ymm_ymm_imd,2.0,None,"(1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpsubusw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubusw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpcmpgtb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpcmpgtb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpaddq-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddq-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpaddw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpaddb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpaddd-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpaddd-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpabsb-ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpabsb-ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vphsubw-ymm_ymm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
vphsubw-ymm_ymm_ymm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vphsubd-ymm_ymm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
vphsubd-ymm_ymm_ymm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vpblendw-ymm_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpblendw-ymm_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpor-ymm_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpor-ymm_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpmulld-ymm_ymm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmulld-ymm_ymm_ymm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpmullw-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmullw-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vperm2i128-ymm_ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vperm2i128-ymm_ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovsxbw-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovsxbw-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpackusdw-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpackusdw-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmaxud-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpmaxud-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmaxuw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpmaxuw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpsrlw-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsrlw-ymm_ymm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsrlw-ymm_ymm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpsrlq-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsrlq-ymm_ymm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsrlq-ymm_ymm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpunpcklqdq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpcklqdq-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsrld-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsrld-ymm_ymm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsrld-ymm_ymm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vbroadcastsd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vbroadcastss-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vbroadcastss-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpunpckldq-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckldq-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastq-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpbroadcastq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpbroadcastq-ymm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpbroadcastq-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsubb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpsubd-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubd-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmaskmovq-xmm_xmm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
vpmaskmovq-ymm_ymm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
vpmaskmovq-mem_xmm_xmm,1.0,None,"(1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333)"
vpmaskmovq-mem_ymm_ymm,1.0,None,"(1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333)"
vpsubq-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubq-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpsubw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmaskmovd-xmm_xmm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
vpmaskmovd-ymm_ymm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
vpmaskmovd-mem_xmm_xmm,1.0,None,"(1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333)"
vpmaskmovd-mem_ymm_ymm,1.0,None,"(1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333)"
vpsadbw-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsadbw-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpsubsb-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubsb-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vinserti128-ymm_ymm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vinserti128-ymm_ymm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti128-mem_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti128-xmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vbroadcasti128-ymm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsubsw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpsubsw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmovzxdq-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovsxwd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovsxwd-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovsxwq-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovsxwq-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpblendd-xmm_xmm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpblendd-xmm_xmm_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpblendd-ymm_ymm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpblendd-ymm_ymm_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpminuw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpminuw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpermps-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermps-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpminub-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpminub-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpminud-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpminud-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpermpd-ymm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermpd-ymm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpunpckhbw-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhbw-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpcmpgtd-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpcmpgtd-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmaddwd-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpmaddwd-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpcmpgtq-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpcmpgtq-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpcmpgtw-ymm_ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpcmpgtw-ymm_ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpabsd-ymm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpabsd-ymm_ymm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vpmovzxwd-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxwd-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhwd-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpunpckhwd-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vphsubsw-ymm_ymm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
vphsubsw-ymm_ymm_ymm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vpsllvd-xmm_xmm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpsllvd-xmm_xmm_xmm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsllvd-ymm_ymm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpsllvd-ymm_ymm_ymm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpacksswb-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpacksswb-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsllvq-xmm_xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsllvq-xmm_xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpsllvq-ymm_ymm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpsllvq-ymm_ymm_ymm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmaddsub231ps-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmaddsub231ps-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmaddsub231ps-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmaddsub231ps-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmaddsub231pd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmaddsub231pd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmaddsub231pd-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmaddsub231pd-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub132ps-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub132ps-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub132ps-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub132ps-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub132pd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub132pd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub132pd-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub132pd-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfnmadd213ss-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfnmadd213ss-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfnmadd213sd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfnmadd213sd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfnmsub213sd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfnmsub213sd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213ps-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213ps-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213ps-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213ps-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213pd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213pd-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub213pd-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub213pd-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsub132ss-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vfmsub132ss-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsubadd213pd-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
